domain,city,state,type,org,status,bid_url,platform,checked_date,source,verified_by
cityoflacygne.org,La Cygne,KS,City,La Cygne,found,https://cityoflacygne.org/news/la-harper-heights-accepting-bids-contracted-maintenance,agency,2026-08-19,wikidata,domain
cityoflarned.org,Larned,KS,City,Larned,found,https://cityoflarned.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
lawrenceks.org,Lawrence,KS,City,Lawrence,found,https://lawrenceks.org/purchasing,agency,2026-08-18,wikidata,domain
leavenworthks.org,Leavenworth,KS,City,Leavenworth,found,https://leavenworthks.org/rfps,agency,2026-08-18,wikidata,domain
leawood.org,Leawood,KS,City,Leawood,found,https://leawood.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofliberal.org,Liberal,KS,City,Liberal,found,https://cityofliberal.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
lincolnks.org,Lincoln Center,KS,City,Lincoln Center,found,https://lincolnks.org/Bids.aspx,civicplus,2026-08-18,wikidata,homepage
merriam.org,Merriam,KS,City,Merriam,found,https://merriam.org/bids,agency,2026-08-18,wikidata,domain
moundcity.org,Mound City,KS,City,Mound City,found,https://moundcity.org/bids-and-rfps,agency,2026-08-19,wikidata,domain
mounthopecity.com,Mount Hope,KS,City,Mount Hope,found,https://mounthopecity.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
mulvanekansas.com,Mulvane,KS,City,Mulvane,found,https://mulvanekansas.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofnatoma.com,Natoma,KS,City,Natoma,found,https://cityofnatoma.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
newtonkansas.com,Newton,KS,City,Newton,found,https://newtonkansas.com/rfps,agency,2026-08-19,wikidata,domain
nortonvilleks.com,Nortonville,KS,City,Nortonville,found,https://nortonvilleks.com/procurement,agency,2026-08-19,wikidata,domain
oberlinks.com,Oberlin,KS,City,Oberlin,found,https://oberlinks.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
onaga.org,Onaga,KS,City,Onaga,found,https://onaga.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
osagecity.com,Osage City,KS,City,Osage City,found,https://osagecity.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
osawatomieks.org,Osawatomie,KS,City,Osawatomie,found,https://ks-osawatomie.civicplus.com/m/newsflash?cat=6&searchTerms=&sortBy=0,agency,2026-08-19,wikidata,domain
overbrookks.com,Overbrook,KS,City,Overbrook,found,https://overbrookks.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
opkansas.org,Overland Park,KS,City,Overland Park,found,https://opkansas.org/bids,agency,2026-08-18,wikidata,homepage
oxfordks.org,Oxford,KS,City,Oxford,found,https://oxfordks.org/government/purchasing,agency,2026-08-18,wikidata,domain
cityofpaola.com,Paola,KS,City,Paola,found,https://cityofpaola.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
parkerfieldks.org,Parkerfield,KS,City,Parkerfield,found,https://parkerfieldks.org/bids-and-rfps,agency,2026-08-19,wikidata,domain
cityofphillipsburg.com,Phillipsburg,KS,City,Phillipsburg,found,https://cityofphillipsburg.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofprattks.com,Pratt,KS,City,Pratt,found,https://cityofprattks.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
ramonaks.com,Ramona,KS,City,Ramona,found,https://ramonaks.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
roelandpark.net,Roeland Park,KS,City,Roeland Park,found,https://roelandpark.net/Bids.aspx,civicplus,2026-08-18,wikidata,domain
russellcity.org,Russell,KS,City,Russell,found,https://russellcity.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofshawnee.org,Shawnee,KS,City,Shawnee,found,https://cityofshawnee.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
smithcenterks.com,Smith Center,KS,City,Smith Center,found,https://smithcenterks.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
sterling-kansas.com,Sterling,KS,City,Sterling,found,https://sterling-kansas.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofudall.com,Udall,KS,City,Udall,found,https://cityofudall.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
valleyfalls.org,Valley Falls,KS,City,Valley Falls,found,https://valleyfalls.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
wamego.org,Wamego,KS,City,Wamego,found,https://wamego.org/bid-list,agency,2026-08-19,wikidata,domain
washingtonks.net,Washington,KS,City,Washington,found,https://washingtonks.net/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofwellington.net,Wellington,KS,City,Wellington,found,https://cityofwellington.net/Bids.aspx,civicplus,2026-08-18,wikidata,domain
wilsonkansas.com,Wilson,KS,City,Wilson,found,https://wilsonkansas.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofanchorage.org,Anchorage,KY,City,Anchorage,found,https://cityofanchorage.org/bids,agency,2026-08-18,wikidata,domain
barbourmeade.org,Barbourmeade,KY,City,Barbourmeade,found,https://barbourmeade.org/bids,agency,2026-08-19,wikidata,domain
beattyville.org,Beattyville,KY,City,Beattyville,found,https://beattyville.org/rfp,agency,2026-08-18,wikidata,domain
beaverdamkentucky.com,Beaver Dam,KY,City,Beaver Dam,found,https://beaverdamkentucky.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
bellevueky.org,Bellevue,KY,City,Bellevue,found,https://bellevueky.org/rfp,agency,2026-08-18,wikidata,domain
bgky.org,Bowling Green,KY,City,Bowling Green,found,https://bgky.org/bids,agency,2026-08-18,wikidata,homepage
briarwoodky.net,Briarwood,KY,City,Briarwood,found,https://briarwoodky.net/Bids.aspx,civicplus,2026-08-18,wikidata,domain
campbellsville.us,Campbellsville,KY,City,Campbellsville,found,https://campbellsville.us/bids,agency,2026-08-18,wikidata,domain
crescent-springs.ky.us,Crescent Springs,KY,City,Crescent Springs,found,https://crescent-springs.ky.us/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
danvilleky.org,Danville,KY,City,Danville,found,https://danvilleky.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
elizabethtownky.org,Elizabethtown,KY,City,Elizabethtown,found,https://elizabethtownky.org/government/services/business/bids.php,agency,2026-08-19,wikidata,domain
frankfort.ky.gov,Frankfort,KY,City,Frankfort,found,https://frankfort.ky.gov/Bids.aspx,civicplus,2026-08-18,wikidata,domain
franklinky.org,Franklin,KY,City,Franklin,found,https://franklinky.org/services/advertisements_for_bids.php,agency,2026-08-19,wikidata,domain
hoptown.org,Hopkinsville,KY,City,Hopkinsville,found,https://hoptown.org/bids,agency,2026-08-18,wikidata,homepage
cityofindependence.org,Independence,KY,City,Independence,found,https://cityofindependence.org/Bids.aspx,civicplus,2026-08-18,wikidata,domain
indianhillsky.org,Indian Hills,KY,City,Indian Hills,found,https://indianhillsky.org/doing-business/bids,agency,2026-08-18,wikidata,domain
jeffersontownky.com,Jeffersontown,KY,City,Jeffersontown,found,https://jeffersontownky.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
langdonplace.com,Langdon Place,KY,City,Langdon Place,found,https://langdonplace.com/rfp,agency,2026-08-19,wikidata,domain
libertycaseycounty.com,Liberty,KY,City,Liberty,found,https://libertycaseycounty.com/bids-and-rfps,agency,2026-08-19,wikidata,domain
newcastleky.com,New Castle,KY,City,New Castle,found,https://newcastleky.com/procurement,agency,2026-08-18,wikidata,domain
owensboro.org,Owensboro,KY,City,Owensboro,found,https://owensboro.org/purchasing,agency,2026-08-18,wikidata,domain
paris.ky.gov,Paris,KY,City,Paris,found,https://paris.ky.gov/Bids.aspx,civicplus,2026-08-18,wikidata,domain
prestonsburgky.org,Prestonsburg,KY,City,Prestonsburg,found,https://prestonsburgky.org/rfps,agency,2026-08-18,wikidata,domain
richmond.ky.us,Richmond,KY,City,Richmond,found,https://richmond.ky.us/rfps,agency,2026-08-19,wikidata,domain
shelbyvillekentucky.com,Shelbyville,KY,City,Shelbyville,found,https://shelbyvillekentucky.com/Bids.aspx,civicplus,2026-08-18,wikidata,domain
cityofsomerset.com,Somerset,KY,City,Somerset,found,https://www.cityofsomerset.com/finance/#bids,agency,2026-08-19,wikidata,domain
cityofunionky.org,Union,KY,City,Union,found,https://cityofunionky.org/bids,agency,2026-08-18,wikidata,domain
wtownky.org,Williamstown,KY,City,Williamstown,found,https://wtownky.org/bid_opportunities/index.php,agency,2026-08-19,wikidata,homepage
cityofwindyhills.com,Windy Hills,KY,City,Windy Hills,found,https://cityofwindyhills.com/bids-and-rfps,agency,2026-08-19,wikidata,domain
cityofabbeville.net,Abbeville,LA,City,Abbeville,found,https://cityofabbeville.net/bids,agency,2026-08-19,wikidata,domain
cityofalexandriala.com,Alexandria,LA,City,Alexandria,found,https://cityofalexandriala.com/rfp,agency,2026-08-19,wikidata,domain
cityofbastrop.com,Bastrop,LA,City,Bastrop,found,https://cityofbastrop.com/purchasing,agency,2026-08-19,wikidata,domain
bossiercity.org,Bossier City,LA,City,Bossier City,found,https://bossiercity.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
breauxbridgelive.com,Breaux Bridge,LA,City,Breaux Bridge,found,https://breauxbridgelive.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
carencro.org,Carencro,LA,City,Carencro,found,https://carencro.org/rfp,agency,2026-08-19,wikidata,domain
cityofderidder.org,DeRidder,LA,City,DeRidder,found,https://cityofderidder.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofdenhamsprings.com,Denham Springs,LA,City,Denham Springs,found,https://cityofdenhamsprings.com/dept-purchasing,agency,2026-08-19,wikidata,domain
gretnala.com,Gretna,LA,City,Gretna,found,https://gretnala.com/bids,agency,2026-08-19,wikidata,domain
hammond.org,Hammond,LA,City,Hammond,found,https://hammond.org/purchasing,agency,2026-08-19,wikidata,domain
kenner.la.us,Kenner,LA,City,Kenner,found,https://kenner.la.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lafayettetravel.com,Lafayette,LA,City,Lafayette,found,https://lafayettetravel.com/meetings/request-info/,agency,2026-08-19,wikidata,domain
cityoflakecharles.com,Lake Charles,LA,City,Lake Charles,found,https://cityoflakecharles.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofopelousas.com,Opelousas,LA,City,Opelousas,found,https://cityofopelousas.com/bids-and-rfps,agency,2026-08-19,wikidata,domain
plaquemine.org,Plaquemine,LA,City,Plaquemine,found,https://plaquemine.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ruston.org,Ruston,LA,City,Ruston,found,https://ruston.org/bid-openings,agency,2026-08-19,wikidata,domain
cityofstgabriel.us,St. Gabriel,LA,City,St. Gabriel,found,https://cityofstgabriel.us/rfps,agency,2026-08-19,wikidata,domain
sulphur.org,Sulphur,LA,City,Sulphur,found,https://sulphur.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.thibodaux.la.us,Thibodaux,LA,City,Thibodaux,found,https://ci.thibodaux.la.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
agawam.ma.us,Agawam,MA,City,Agawam,found,https://agawam.ma.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofattleboro.us,Attleboro,MA,City,Attleboro,found,https://cityofattleboro.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofeverett.com,Everett,MA,City,Everett,found,https://cityofeverett.com/bids,agency,2026-08-19,wikidata,domain
holyoke.org,Holyoke,MA,City,Holyoke,found,https://holyoke.org/departments/purchasing,agency,2026-08-19,wikidata,domain
cityoflawrence.com,Lawrence,MA,City,Lawrence,found,https://cityoflawrence.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmalden.org,Malden,MA,City,Malden,found,https://cityofmalden.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofpalmer.com,Palmer,MA,City,Palmer,found,https://townofpalmer.com/bids,agency,2026-08-19,wikidata,domain
pittsfield-ma.org,Pittsfield,MA,City,Pittsfield,found,https://pittsfield-ma.org/bids-and-rfps,agency,2026-08-19,wikidata,domain
ci.southbridge.ma.us,Southbridge,MA,City,Southbridge,found,https://ci.southbridge.ma.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
city.waltham.ma.us,Waltham,MA,City,Waltham,found,https://city.waltham.ma.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwestfield.org,Westfield,MA,City,Westfield,found,https://cityofwestfield.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
belairmd.org,Bel Air,MD,City,Bel Air,found,https://belairmd.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbowie.org,Bowie,MD,City,Bowie,found,https://cityofbowie.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
choosecambridge.com,Cambridge,MD,City,Cambridge,found,https://choosecambridge.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoffrederick.com,Frederick,MD,City,Frederick,found,https://cityoffrederick.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoffruitland.com,Fruitland,MD,City,Fruitland,found,https://cityoffruitland.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofglenarden.org,Glenarden,MD,City,Glenarden,found,https://cityofglenarden.org/doing_business/request_for_proposals_and_bids.php,agency,2026-08-19,wikidata,domain
hagerstownmd.org,Hagerstown,MD,City,Hagerstown,found,https://hagerstownmd.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoflaurel.org,Laurel,MD,City,Laurel,found,https://cityoflaurel.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
olneymd.org,Olney,MD,City,Olney,found,https://olneymd.org/rfp,agency,2026-08-19,wikidata,domain
cityofpocomoke.com,Pocomoke City,MD,City,Pocomoke City,found,https://cityofpocomoke.com/news/pc-2027-02-request-bids-dockside-restaurant-floor-repair,agency,2026-08-19,wikidata,homepage
ci.salisbury.md.us,Salisbury,MD,City,Salisbury,found,https://salisbury.md/departments/procurement,agency,2026-08-19,wikidata,domain
auburnmaine.org,Auburn,ME,City,Auburn,found,https://auburnmaine.org/bids,agency,2026-08-19,wikidata,domain
cityofbelfast.org,Belfast,ME,City,Belfast,found,https://cityofbelfast.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
biddefordmaine.org,Biddeford,ME,City,Biddeford,found,https://biddefordmaine.org/rfp,agency,2026-08-19,wikidata,domain
gardinermaine.com,Gardiner,ME,City,Gardiner,found,https://www.gardinermaine.gov/Business/City-Bids-Projects,agency,2026-08-19,wikidata,domain
houlton-maine.com,Houlton,ME,City,Houlton,found,https://houlton-maine.com/bids-and-rfps,agency,2026-08-19,wikidata,domain
old-town.org,Old Town,ME,City,Old Town,found,https://old-town.org/departments/purchasing,agency,2026-08-19,wikidata,domain
sacomaine.org,Saco,ME,City,Saco,found,https://sacomaine.org/bids,agency,2026-08-19,wikidata,domain
sanfordmaine.org,Sanford,ME,City,Sanford,found,https://sanfordmaine.org/departments/airport/rfp_food_service_concessions.php,agency,2026-08-19,wikidata,domain
skowhegan.org,Skowhegan,ME,City,Skowhegan,found,https://skowhegan.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
wiscasset.org,Wiscasset,ME,City,Wiscasset,found,https://wiscasset.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofallegan.org,Allegan,MI,City,Allegan,found,https://cityofallegan.org/departments/bids___public_notices.php,agency,2026-08-19,wikidata,domain
alpena.mi.us,Alpena,MI,City,Alpena,found,https://alpena.mi.us/business/bids_and_proposals/index.php,agency,2026-08-19,wikidata,domain
a2gov.org,Ann Arbor,MI,City,Ann Arbor,found,https://a2gov.org/finance-and-administrative-services/purchasing/bid-process/,agency,2026-08-19,wikidata,homepage
cityofbadaxe.com,Bad Axe,MI,City,Bad Axe,found,https://cityofbadaxe.com/index.php/documents-forms-applications,agency,2026-08-19,wikidata,domain
cityofbangormi.org,Bangor,MI,City,Bangor,found,https://www.cityofbangormi.org/about/city-bids,agency,2026-08-19,wikidata,domain
bhcity.us,Benton Harbor,MI,City,Benton Harbor,found,https://bhcity.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
bhamgov.org,Birmingham,MI,City,Birmingham,found,https://bhamgov.org/bids,agency,2026-08-19,wikidata,homepage
cityofboynecity.com,Boyne City,MI,City,Boyne City,found,https://cityofboynecity.com/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
carocity.net,Caro,MI,City,Caro,found,https://carocity.net/bids,agency,2026-08-19,wikidata,domain
cheboygan.org,Cheboygan,MI,City,Cheboygan,found,https://cheboygan.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
city-chelsea.org,Chelsea,MI,City,Chelsea,found,https://city-chelsea.org/government/requests_for_proposals_bid_openings.php,agency,2026-08-19,wikidata,domain
cityofclawson.com,Clawson,MI,City,Clawson,found,https://cityofclawson.com/doing_business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
clio.govoffice.com,Clio,MI,City,Clio,found,https://clio.govoffice.com/departments/purchasing,agency,2026-08-19,wikidata,domain
durandmi.com,Durand,MI,City,Durand,found,https://durandmi.com/transparency/rfp_public_bids.php,agency,2026-08-19,wikidata,domain
cityofeastlansing.com,East Lansing,MI,City,East Lansing,found,https://cityofeastlansing.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
essexville.org,Essexville,MI,City,Essexville,found,https://essexville.org/bid-opportunities,agency,2026-08-19,wikidata,domain
cityoffenton.org,Fenton,MI,City,Fenton,found,https://cityoffenton.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofflint.com,Flint,MI,City,Flint,found,https://cityofflint.com/bids,agency,2026-08-19,wikidata,domain
cityoffremont.net,Fremont,MI,City,Fremont,found,https://cityoffremont.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
gardencitymi.org,Garden City,MI,City,Garden City,found,https://gardencitymi.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofgibraltar.net,Gibraltar,MI,City,Gibraltar,found,https://cityofgibraltar.net/procurement,agency,2026-08-19,wikidata,domain
grandhaven.org,Grand Haven,MI,City,Grand Haven,found,https://grandhaven.org/city-services/bids-rfps/,agency,2026-08-19,wikidata,domain
cityofgrandledge.com,Grand Ledge,MI,City,Grand Ledge,found,https://cityofgrandledge.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofgrantmi.com,Grant,MI,City,Grant,found,https://cityofgrantmi.com/onlinedocuments/rfpsbidssale.html,agency,2026-08-19,wikidata,domain
greenvillemi.org,Greenville,MI,City,Greenville,found,https://greenvillemi.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
grossepointepark.org,Grosse Pointe Park,MI,City,Grosse Pointe Park,found,https://grossepointepark.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
hamtramckcity.gov,Hamtramck,MI,City,Hamtramck,found,https://hamtramckcity.gov/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofharborsprings.com,Harbor Springs,MI,City,Harbor Springs,found,https://cityofharborsprings.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
clarecounty.com,Harrison,MI,City,Harrison,found,https://clarecounty.com/rfp,agency,2026-08-19,wikidata,homepage
cityofhartfordmi.org,Hartford,MI,City,Hartford,found,https://cityofhartfordmi.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
